CountryID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017
84,Belize,...,...,...,...,...,1.222408056,1.248428822,1.278712153,1.270384192,1.265238523,1.391273141,1.557651877,1.600390553,1.534653068,1.610000014,1.653407693,1.685099959,1.827999949,1.867300034,1.852800012,1.918200016,1.936499953,1.989400029,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Bermuda,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.579999924,2.599999905,2.349999905,2.099999905,1.850000024,1.789999962,1.809999943,1.659999967,1.549999952,1.389999986,1.419999957,1.320000052,...,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,
68,Bolivia (Plurinational State of),...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,133.7156525,144.8075714,162.2667999,165.3218994,172.6494598,178.2755585,...,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,9,9,
70,Bosnia and Herzegovina,...,...,...,...,...,...,...,...,...,...,312.0549316,314.2464905,316.4380493,318.6296387,320.8211975,323.0127869,325.2043457,327.3959045,329.5874939,331.7790527,328.559906,302.1762085,304.484314,306.7556152,300.0090637,310.6203003,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Botswana,...,...,...,...,...,92.40000153,88.80000305,90.40000153,92.80000305,98.59999847,101,99.5,109.5,100.5,104.0999985,103,102.5,97.59999847,99.80000305,97.5,99.30000305,99.30000305,103.4000015,96,99.59999847,108.8000031,112.3000031,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Brazil,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,7103.615723,7233.001953,7298.993164,7195.035156,7027.419922,7005.677734,...,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,
100,Bulgaria,1734,1462.209961,1275.130005,1087.329956,1017.109985,942,917.6799927,838.4799805,834.6099854,814.0499878,795,719,660,648,601,597,647,642,616,584,557,545,566,558,547,558,561,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Cameroon,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,9.882300377,14.94540024,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,
136,Cayman Islands,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.029541461,0.025795847,0.025750557,0.018523101,0.0263559,0.0108174,0.0043517,0.0046928,0.0020656,0.0051268,0.0023184,0.003093,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Central African Republic,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,9,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,China,...,...,...,...,...,...,...,...,...,107208,106920,109490,107240,101810,102640,103880,106550,106910,108480,109452,110730,110910,113380,112620,111690,106920,105700,101670,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"China, Hong Kong Special Administrative Region",0,...,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Colombia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,59661.56641,62757.13281,64657.51563,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Costa Rica,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5.490436554,15.47153378,28.18183327,47.26379776,61.94382858,81.94768524,100.8134537,125.2486267,152.5314484,216.4719238,249.5137177,366.8353271,381.4477234,,,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,13,13
191,Croatia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,464,464,450,489,485,470,450,444,408,427,433,425,,,,,,,,,,,,,,,,,,,,,,,14,,,,,
192,Cuba,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1600,1485,1836,2286,2336,2169,2749,2375,3043,2867,2928,2814,2634,2784,,,,,,,,,,,,,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15
531,Curaçao,...,...,...,...,...,...,...,...,...,...,...,43161,...,...,...,...,...,...,...,...,...,54936,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Cyprus,...,...,...,...,...,...,...,...,142.8999939,154.5,146,141,145,158,172,140,140,145,130,145,140,155,155,140,135,150,155,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Czechia,836,...,...,...,...,719,616.7000122,586.5,546.7000122,556.7999878,555,529,540,421,402,385,379,381,380,376,377,378,379,371,361,366,363,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Côte d'Ivoire,162,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Denmark,1261,907,...,...,...,887,951,916.5,733.7000122,682.5,709,693,650,632,660,628,671,567,688,650,686,683,622,761,780,639,672,...,,,,,,,,,,,,,,,,,,,,,17,,,,,,,
212,Dominica,0,...,...,...,...,0,...,...,...,0,0,0,0,0,0,0,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Ecuador,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,779.3099976,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Egypt,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5884,5884,5884,6474,7500,7500,6500,7500,7700,6700,6900,6900,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Estonia,495,464,409,352,343,350,257,322,316,299,255,272,236,267,310,274,236,248,330,332,296,299,274,213,199,202,222,247,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
231,Ethiopia,...,...,...,...,...,1.190000057,0.959999979,2.180000067,1.75999999,2.579999924,2.869999886,3.700000048,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,"18,19","18,19","18,19","18,19","18,19","18,19","18,19",,,,,,,,,,,,,,,,
242,Fiji,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,4167,3522,3801,3497,3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Finland,240,227,238,239,286.7000122,257,...,...,...,284.7000122,285,285,285,285,285,285,264,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
250,France,...,6156,6019,5971,6027,...,...,...,...,...,6259,6284,6234,6804,6425,6318,6184,5662,5824,6113,5983,5908,5608,5621,5299,5764,5509,...,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,,,,,,
254,French Guiana,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.331833988,0.357259989,0.346105993,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Georgia,1039,...,...,...,...,476,480.6000061,423.2000122,456,415,399,437,547,537,520,521.7000122,435,422,428,447,430,381,368,403,400,499,480,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Germany,...,7092,...,...,...,7623,...,...,6710,...,...,6204,...,...,6033,...,...,5825,...,...,5841,...,...,5916,...,...,5963,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Greece,2022.5,2612.600098,3013.5,3114.600098,...,3155.600098,3118.800049,...,...,...,3453.399902,3390,3187.800049,3721.300049,3733.600098,3771.600098,3679.300049,3651.100098,...,...,...,5615.27002,5615.140137,5614.359863,5610.490234,5611.22998,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Guadeloupe,...,...,...,...,...,...,7.039999962,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,17.10383606,17.33468246,8.534906387,9.23880291,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Guinea,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,16.70738602,17.68993187,18.88227463,42.60347748,25.77441025,25.71930695,26.71827507,27.91797638,28.82806969,29.62690353,32.53812027,33.52287674,34.70081711,,,,,,,,,,,,,,,,21,21,21,21,21,,,,,,,,
328,Guyana,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,120.1500015,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Honduras,...,...,...,...,...,...,...,...,...,...,...,...,...,165,165,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Hungary,...,...,1118,958,986.9000244,969,876.5999756,850.5999756,857.7000122,938.4000244,740,726,730,722,708,566,540,521,506,558,535,535,535,496,476,492,486,583,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,
352,Iceland,160,...,160,160,158,158,156,154,156,157,158,159,160,160,160,160,...,...,...,...,3268,3475,3531,3451,2971,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,India,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,245000,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Iraq,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,7000,4200,7000,7000,7000,4000,4000,4000,4000,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Ireland,...,...,...,...,225,...,...,...,...,...,...,...,...,...,...,364,...,213,...,196,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Israel,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1064,961,834,836,749,802,651,801,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Jamaica,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,400,210,140,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Japan,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,10331,9669,9372,9390,9237,9208,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Jordan,...,...,...,...,...,...,...,...,...,...,473.6000061,...,522,520,501,506,469.6300049,493.2690125,487.4190063,482.2999878,497.8999939,503.75,494.8190002,527.7999878,595.7999878,578.2999878,618.9000244,618.7999878,,,,,,,,,,,,,,,,,,22,,,,,,,,,,
398,Kazakhstan,...,...,...,...,...,...,...,...,...,...,1169,1135,1157,1106,957,1152,1173,1217,1290,1229,1186,1137,1133,1075,1052,1056,1051,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Kenya,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,102.6781464,111.3460007,138.2940063,173.5200043,,,,,,,,,,,,,,,,,,,,,,,,,23,23,23,23
414,Kuwait,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kyrgyzstan,1090,...,...,...,...,694,642,591,526,429,302,502,342,336,298,304,306,334,302,299,324.1000061,201.3000031,224.8999939,107.9372864,225.6180115,343.7999878,208.6999969,224.6000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Latvia,...,303,284.8999939,231,216,195,180.8999939,167,154.6999969,133.3999939,118,116,115,109,104,102,102,107,131,286,170,273,158,155,83,81,120,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Lithuania,498,...,...,415.8999939,364.5,304,289,234,202,183,166,157,158,168,157,157,180,175,171,161,179,175,151,158,159,157,157,156,,,,,,,,,,,,,,,,20,,,,,,,,,,,,
442,Luxembourg,...,...,...,...,...,29,...,...,...,31.60000038,...,...,...,...,...,...,...,...,...,27,23,22,21,25,27,26,23,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Madagascar,...,...,...,...,...,...,...,...,...,...,28.39999962,...,...,...,...,...,...,28.39999962,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Malawi,0,...,...,...,...,0,0,...,...,...,...,...,...,...,...,0.910000026,0.980000019,1,1.200000048,1.200000048,1.13499999,1.136999965,1.136999965,1.340000033,1.450000048,1.450000048,1.258999944,9.895999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Malaysia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,67.66770172,71.24158478,75.23537445,74.33989716,81.36799622,83.2186203,79.7674942,89.20172119,92.10323334,87.10768127,89.67688751,,,,,,,,,,,,,,,,,,,,,,,24,24,24,24,24,
466,Mali,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,149.0827026,151.541626,153.4681244,155.8489227,159.5155945,5215.148438,5452.690918,5421.009277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Malta,...,...,...,...,...,39,21.5,20.39999962,18.29999924,18.79999924,...,36,35,32,32,32,33,37,36,32,41,38,37,44,42,39,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Martinique,...,...,...,...,...,...,...,0.920000017,...,...,...,...,...,...,...,3.508889914,3.84179616,...,...,1.653300047,4.77519989,3.670731544,3.310719967,3.042054892,3.083049059,3.219569921,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Mauritius,98,...,...,...,...,125,115,114,131,111,145,145,148,148,150,150,154,112,119,121,124,122,122,121,131,145,147,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Mexico,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,28936.5625,29528.78906,30107.23633,30204.82031,30613.78516,31783.14648,30374.24609,32906.10938,...,...,...,,,,,,,,,,,,,,,,,,,25,,,,,,,,,
492,Monaco,0.860000014,...,...,...,...,1.813212991,2.460000038,1.929999948,1.789999962,1.681105018,2.016366959,2.327685118,1.832609057,1.779371977,1.665372968,1.333403945,1.549999952,1.070000052,1.610000014,2.49000001,2.589999914,2.279999971,1.580000043,2.596999884,2.562000036,1.975999951,0.994000018,0.939999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Morocco,...,...,...,...,...,...,...,...,...,...,3166,2870,2907,3000,4100,4100,4100,4100,4100,4100,4100,...,...,...,5000,5000,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Netherlands,1049,1049,...,...,...,...,1152.900024,...,...,...,...,976,...,1160,1045,1004,1052,993,989,1015,997,989,941,992,965,993,983,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,New Zealand,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1673.5,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,North Macedonia,158.6000061,...,...,...,...,32.70000076,...,...,...,...,54,62,48,125,247,68,134,116,155,162,662.2999878,535.7000122,212.8000031,565.5,207,...,...,...,"26,27",,,,,"26,27",,,,,,,,,,,,,,,"26,27","26,27","26,27","26,27",,,,
512,Oman,899,...,...,...,...,949,...,...,...,...,1004,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Pakistan,...,...,...,...,...,...,...,...,61958,61958,61564,62353,62032,61699,61699,61699,61576,62069,62069,62069,61934,61934,61934,64154,61675,59208,65375,61675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Panama,...,...,...,...,...,...,...,...,...,34.31999969,34.31999969,32.52000046,31.92000008,31.21999931,31.11000061,6.309999943,25.84000015,24.20999908,28.11000061,27.29999924,30.30999947,66.98000336,32.59000015,32.15000153,33.20000076,34.34000015,31.90999985,30.95999908,,,,,,,,,,,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
604,Peru,214.6000061,226.6999969,207.3000031,230.1000061,235.3999939,254.3000031,247.3000031,262.3999939,232,217.1000061,190.3000031,176.6000061,163.6000061,127.4000015,174.5,151.3000031,139.3000031,105.5999985,133.3999939,108.4000015,118.4000015,115.8000031,117.8000031,121.8000031,124.8000031,122.8000031,150.6999969,130.6999969,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
608,Philippines,1313.938721,...,...,...,...,1932.586792,2057.56665,2172.039551,2320.28418,2426.656494,2488.501709,2573.870605,2717.957764,2784.957764,2904.716797,3049.392822,3109.768311,3231.199463,3368.984131,3448.590088,3430.984131,3511.881104,3588.622314,3737.026611,3821.942139,3893.803711,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Poland,3237,2959,3034.699951,2895,2993.800049,2846,2826.199951,2870.600098,2632.699951,2906.399902,2843,2700,2662,2526,2504,2632,2831,2671,2638,2586,2722,2733,2644,2608,2578,2608,2594,2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Portugal,3065,...,...,...,...,...,...,...,6290,...,...,...,...,...,...,...,...,4794,...,...,...,...,...,...,...,...,...,2065,,,,,,,,,,,,,,,,,,1,,,,,,,,,,17
634,Qatar,...,...,...,...,...,...,...,...,...,...,...,236.4981232,231.7704163,217.539917,220.2964325,247.5649567,246.6733093,246.6660767,248.6716003,247.0550232,248.2200012,249.5299988,250.2100067,250.0800018,250.2799988,250,250,250,,,,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,,,,,
410,Republic of Korea,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3725,3784,3807,3807,3907,3990,4071,4085,4094,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Republic of Moldova,311,...,...,...,...,244,226,193,191,169,168,138,132,135,135,136,136,129,127,129,130,130,129,128,127,128,126,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Romania,2840,1948,1510,1350,1230,1280,1300,1260,1208,1134,1107,990,860,811,760,724,650,644,659,628,624,600,598,581,554,590,635,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Russian Federation,14638,...,...,...,...,13636,12926,12425,11937,11624,11662,11569,11285,11013,10821,10603,10286,10223,10090,9771,9364,9156,9126,8907,9756,10009,10685,10599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Réunion,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,117.7691574,109.1801758,104.5669556,101.4704895,...,...,,,,,,,,,,,,,,,,,,,,,,,31,31,31,31,,
659,Saint Kitts and Nevis,...,...,...,...,...,...,...,...,...,...,...,1.726999998,1.68599999,1.549999952,2.028000116,2.984999895,3.086999893,2.796000004,2.493999958,2.15199995,3.082000017,3.709000111,3.483999968,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Saudi Arabia,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15790.87988,17299.2793,18940.23438,20395.03516,21351.63086,22647.63086,21595,20775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Senegal,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,91.43876648,87.51716614,90.88288116,90.40345764,91.51220703,92.64362335,97.77187347,105.0437241,114.1253662,117.338295,,,,,,,,,,,,,,,,,,,32,32,32,32,32,32,32,32,32,32
688,Serbia,...,...,...,...,...,...,...,...,...,...,548,547,548,534,550,554,543,532,522,519,514,503,507,479,459,469,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Slovakia,728,676,686,639,605,578,541,498,493,465,448,422,410,420,386,374,368,358,351,348,341,334,339,329,321,326,323,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Slovenia,...,169.3999939,166.6999969,174.1999969,170.1000061,...,162.5,159.1000061,153.5,147.6999969,...,...,208,200,184,184,190,190,186,190,185,185,180,181,182,182,180,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,South Africa,...,...,...,...,...,...,...,...,...,...,1088,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Spain,...,5500,...,5600,...,5408,...,4249.799805,4504.200195,4751.200195,5965,5771,5897,6072,6027,6387,6303,6496,6174,6732,6601,6143,6496,6109,6304,6334,6394,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Sri Lanka,...,...,...,...,...,...,...,...,...,...,...,7250,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,33,,,,,,,,,,,,,,,,
275,State of Palestine,...,...,...,...,...,...,...,...,...,...,...,207,241,...,249,268,275.2000122,286,250.8999939,257.7999878,270.7999878,266.8999939,292.6000061,302.3999939,274.5,291.2000122,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Sweden,608,615,627,639,642,661,661,654,654,654,635,628,628,628,628,346,346,346,...,...,345,...,...,...,...,365,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Switzerland,941,974,980,842,902,892,861.2999878,880.0999756,876.9000244,875.0999756,...,...,...,...,...,...,...,...,...,...,...,...,1005,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
780,Trinidad and Tobago,...,...,...,...,...,...,...,...,...,85.36000061,89.26999664,95.37000275,92.61000061,85.12999725,86.38999939,95.83999634,102.2300034,105.1900024,109.1200027,98.09999847,102.3000031,...,...,106.0999985,93,88.5,95.40000153,...,,,,,,,,,,34,34,34,34,35,35,34,34,34,34,,,,,,34,34,34,
788,Tunisia,1535,...,...,...,...,1736,...,...,...,1850,1865,1887,1913,1887,1905,1951,1978,1985,2009,2016,2175,2200,2269,2330,...,...,...,...,36,,,,,36,,,,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,,,,
792,Turkey,3770,...,...,...,...,8450,8820,9330,9650,10050,10350,10670,10990,11176,11443,11622,11882,12096,12419,12811,13138,13560,13560,13560,14600,14600,15060,15460,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1
804,Ukraine,5200,...,...,...,...,4305,4042,3671,3363,3199,2987,2750,2673,2560,2509,2450,2409,2315,2175,2007,2023,1961,1961,1911,1503,1286,1270,1178,37,,,,,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,,,,,,,,
784,United Arab Emirates,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2639,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2336,2266,2197,2139,2163,2152,2159,2046,...,2053,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,United States of America,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,109566.8516,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Uzbekistan,511,...,...,...,...,...,...,...,...,...,...,...,...,...,467,424,481,423,678,509,500,538,371,402,476,539,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela (Bolivarian Republic of),...,...,...,...,...,...,...,...,...,...,7476.808594,6598.778809,5612.629395,8519.460938,10382.00586,12180.37988,15275.11523,18369.85156,19874.42578,20509.23047,...,...,...,...,...,...,...,...,,,,,,,,,,,38,38,38,38,38,38,38,38,38,38,,,,,,,,
887,Yemen,...,...,...,...,...,2442,...,...,...,...,2831,...,...,...,...,3282,...,...,...,...,3805,...,...,...,...,4411,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Zambia,...,...,...,...,...,286.5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
