CountryID,Country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
222,El Salvador,...,...,...,...,...,373724.125,364708.9063,366061.0938,364655.1875,362964,...,...,...,...
233,Estonia,1750,1578,1560,1834,1605,1388,1842,1874,1631,1748,1724,1616,1756,1789
231,Ethiopia,...,...,...,...,...,...,...,...,...,...,...,...,...,...
246,Finland,...,...,6562,...,...,...,...,...,...,...,...,...,...,...
250,France,33715,33872,32552,31310,29203,29585,28339,28316,30008,27828,27075,28122,26537,...
254,French Guiana,...,...,...,...,...,...,...,...,18.89453316,18.11110306,18.41652298,...,...,...
268,Georgia,1327,1523,1684,1700,1823,1853,1950,2304,2412,2117,2070,1863,2110,1805
276,Germany,35557,...,...,32301,...,...,33036,...,...,25327,...,...,24440,...
300,Greece,9576.299805,9653.900391,9447.299805,9538.599609,...,...,...,9934.610352,9934.910156,9924.509766,9916.299805,9907.740234,...,...
312,Guadeloupe,...,...,...,...,...,...,...,...,82.76777649,85.06218719,81.85516357,89.86505127,...,...
320,Guatemala,...,21559.80078,24841.0293,26503.69531,27836.70898,27583.73633,28112.31055,...,...,...,...,...,...,...
324,Guinea,...,43.04738617,45.88993454,49.78227234,84.003479,71.47441101,77.41930389,79.1182785,81.11797333,81.42807007,83.42690277,82.83811951,85.42287445,88.90081787
328,Guyana,70.06147766,95.16257477,100.3431854,109.4890671,117.2743607,109.1978989,...,...,135,...,...,...,...,...
340,Honduras,934.3499756,...,...,...,...,...,...,...,...,...,...,...,...,...
348,Hungary,...,4929,4917,5279,5432,6342,5370,5225,5051,5250,3923,4030,3959,...
352,Iceland,165,165,...,...,...,...,3303,3515,3571,3486,3011,...,...,...
360,Indonesia,2144,2353,...,...,...,...,...,...,...,...,...,...,...,...
368,Iraq,...,...,64000,58700,51800,41400,47400,44700,49000,48900,46810,37150,41010,43820
372,Ireland,...,799,...,730,...,757,...,...,...,...,...,...,...,...
376,Israel,1803,1728,1637,1689,1595,1313,1340,1266,1318,1296,1271,1145,...,...
380,Italy,...,...,...,...,...,...,...,...,...,...,...,...,...,...
388,Jamaica,...,...,...,...,...,...,1203,...,...,...,1550,830,1350,...
392,Japan,83537,83427,83107,82980,82400,81454,81467,80897,80500,80170,80067,...,...,...
400,Jordan,779.5,857.3999634,834.960022,838.1690063,823.3189697,758.1799927,784.7999878,782.8499756,733.6989746,725.5,854.7999878,852.2999878,907.5999756,906.9000244
398,Kazakhstan,23640,24797,21244,22814,20474,21538,23812,21948,21389,22530,23078,21661,21634,22454
404,Kenya,...,...,...,...,...,...,...,...,...,...,33619.37109,34177.58594,34361.74609,34466.875
414,Kuwait,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999,0.059999999
417,Kyrgyzstan,7851,7888,8007,8530,8469,7601,7562,8634,9544.200195,8326.779297,7658.04248,7569.01416,7333.700195,7657.799805
428,Latvia,230,238,209,218,229,395,275,369,260,248,168,177,224,209
422,Lebanon,1250,1250,...,...,...,...,...,...,...,...,...,...,...,...
440,Lithuania,3278,2365,2081,2269,2275,2412,761,631,669,443,389,411,340,292
442,Luxembourg,...,...,...,...,...,47,48,46,45,43,46,45,44,...
450,Madagascar,...,...,...,17662.59961,...,...,...,...,...,...,...,...,...,...
454,Malawi,30.88999939,39.86999893,65.1309967,65.22786713,66.56552124,70.2485733,73.42237854,79.63317871,79.39340973,76.35877991,75.38417053,74.30279541,75.31027222,83.11045837
458,Malaysia,...,...,...,5276.75,5370.541504,5383.676758,5537.409668,5660.667969,5824.217773,6125.864258,6204.19043,6225.921875,6552.499512,6707.030762
466,Mali,...,...,21273,...,...,...,5363.305176,6618.583008,6870.058105,7124.777832,8802.540039,23471.13281,25133.57617,20606.06836
470,Malta,32,32,33,37,36,32,41,38,40,46,45,42,42,43
474,Martinique,...,50.1269989,56.49700165,59.02899933,58.06800079,55.11000061,59.68999863,52.43902206,56.47392654,53.99672699,57.21660614,59.94815445,...,...
480,Mauritius,725,691,682,630,616,632,637,571,582,608,620,612,620,610
484,Mexico,75433.17969,76508.42188,77322.04688,78949.5625,79752.28125,80587,80213.45313,81588.14844,82733.71094,81651.19531,84928.80469,85664.25,86576.75,...
492,Monaco,1.665372968,1.333403945,1.549999952,1.070000052,1.610000014,2.49000001,2.589999914,2.279999971,1.580000043,2.596999884,2.562000036,1.975999951,0.994000018,0.939999998
499,Montenegro,...,...,...,...,...,...,65.90000153,99.69999695,113.9000015,...,...,...,...,...
504,Morocco,8213,7498,8079,7648,7114,7672,8430,...,...,...,...,...,...,...
528,Netherlands,11682,11539,11048,10949,10708,11411,10931,10188,10739,10639,9408,8411,7989,...
554,New Zealand,...,...,4907.699707,...,...,...,5200.5,...,...,...,9874.349609,...,...,...
566,Nigeria,...,...,...,...,...,...,38330.44141,...,...,...,...,...,...,...
807,North Macedonia,1675,1157,900,551,716,1047,…,…,…,2537.800049,513,...,…,...
512,Oman,...,...,...,...,...,...,...,...,...,...,...,...,...,...
586,Pakistan,188934,167681,190513,187836,188452,179756,181261,175563,178449,179658,188145,191216,192202,192326
591,Panama,11553.10156,11771.30957,12993.97461,13544.78027,13108.11035,12688.32129,17758.31055,21233.98047,26753.58984,25184.15039,30939.19922,28019.33984,33339.91016,37672.96094
604,Peru,623.2000122,669.7000122,664.7999878,650.7999878,658.7999878,671.5999756,680.9000244,683.2000122,682.4000244,680,687.5999756,713.5,714.7000122,699
608,Philippines,79383.10938,80628.6875,80869.02344,81766.57813,83096.83594,83254.88281,83116.90625,83900.44531,84090.30469,199081.0469,199706.2188,200675.5156,...,...
616,Poland,11477,11522,12257,12027,11365,11517,11645,11911,11478,11243,11308,11094,11153,10652
620,Portugal,...,...,...,...,...,...,...,...,...,...,...,...,...,4837
634,Qatar,220.2964325,247.5649567,246.6733093,246.6660767,248.6716003,247.0550232,248.2200012,249.5299988,250.2100067,250.0800018,250.2799988,250,250,250
410,Republic of Korea,...,21020,20265,18665,22063,22699,19564,19535,21222,23871,25100,...,...,...
498,Republic of Moldova,852,852,854,885,861,865,851,848,850,839,837,840,843,840
642,Romania,5850,5301,5330,6884,7220,6876,6219,6592,6482,6418,6269,6458,6364,6762
643,Russian Federation,74209,74366,74305,74633,74354,69915,72687,68652,66296,65104,64807,62163,63000,62648
638,Réunion,...,...,...,...,...,...,222.0339966,222.1809998,225.6273193,215.6755676,216.2955627,199.7171021,...,...
659,Saint Kitts and Nevis,5.876999855,6.46999979,6.896999836,6.089000225,6.968999863,7.066999912,7.402999878,8.116000175,7.671000004,...,...,...,...,...
670,Saint Vincent and the Grenadines,...,...,...,...,...,...,...,...,...,...,...,...,...,...
882,Samoa,...,...,...,...,...,...,...,...,116.1699982,137,121.4800034,...,...,...
682,Saudi Arabia,...,...,...,...,...,...,15969,17492,19145,20483,21475,22771,21770,20921
686,Senegal,...,...,...,...,139.697937,141.366745,149.0657349,146.6931305,156.0292206,156.9706726,167.2357788,174.8156433,182.7371216,187.9277802
688,Serbia,2712,3835,3981,3998,4043,4158,3924,4288,3919,4194,3386,4072,...,...
703,Slovakia,...,907,763,688,664,628,601,593,665,637,559,574,555,579
705,Slovenia,986,924,907,935,1040,943,926,850,781,893,978,895,885,930
710,South Africa,...,...,...,...,...,...,...,...,...,...,...,...,...,...
724,Spain,36080,38030,36328,35573,35373,36122,35310,35069,34309,32346,32916,31556,31260,...
275,State of Palestine,249,268,275.2000122,286,250.8999939,257.7999878,270.7999878,266.8999939,292.6000061,302.3999939,274.5,291.2000122,...,...
752,Sweden,2676,2630,2630,2630,...,...,2811,...,...,...,...,2375,...,...
756,Switzerland,...,...,...,...,...,...,...,...,2005,...,...,...,...,...
768,Togo,...,...,...,...,...,...,...,...,169,...,...,...,...,...
780,Trinidad and Tobago,322.1499939,345.230011,345.6600037,344.2200012,350.1400146,331.6000061,301.3999939,...,...,350.2000122,320.5,311.8999939,339.1000061,...
788,Tunisia,2372,2469,2529,2555,2555,2562,2721,2734,2877,2945,...,...,...,...
792,Turkey,44903,44684,43718,39678,42008,45130,46956,...,50510,...,51971,...,59613,...
800,Uganda,54.84999847,57.74000168,58.09000015,60.54000092,63.58000183,69.18000031,...,...,...,...,...,...,...,...
804,Ukraine,13776,14255,14416,15356,14804,13656,13916,13694,13822,12884,10899,9109,9325,8635
784,United Arab Emirates,...,...,...,...,...,...,...,...,...,...,...,...,2639,2562
826,United Kingdom of Great Britain and Northern Ireland,...,10323,9271,8576,8347,8281,8264,7685,8214,...,7284,...,...,...
840,United States of America,...,482972.4063,...,...,...,...,489527.5625,...,...,...,...,...,...,...
860,Uzbekistan,58457,59476,58617,53006,43870,50225,57169,48751,56096,53977,51794,55138,...,...
862,Venezuela (Bolivarian Republic of),20764.01172,24360.75977,28619.52344,36739.70313,39748.85156,41018.46094,...,...,...,...,...,...,...,...
887,Yemen,...,4782,...,...,...,...,5305,...,...,...,...,5911,...,...
894,Zambia,...,...,...,...,...,...,...,...,...,...,...,...,...,...
716,Zimbabwe,56540.78125,34240.32422,53842.46094,54162,52445.32813,59317.16797,60038.69531,60379.23047,49003.97656,52851.39844,49350.78125,37037.32813,44669.73047,48978.59766
