CountryID,Country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
191,Croatia,...,...,...,...,...,...,...,86,...,...,...,...,...,...
192,Cuba,91.59999847,91.59999847,92.09999847,92.40000153,92.40000153,94.5,92.69999695,92.30000305,93.40000153,93.59999847,95.19999695,95.5,95.5,95.59999847
196,Cyprus,100,100,100,100,100,100,100,100,100,100,100,100,100,100
203,Czechia,92,92,92,92,92,93,93,94,94,94,94,94,94,95
208,Denmark,...,...,...,...,...,...,...,...,...,...,...,...,...,...
218,Ecuador,...,69.25,68.95999908,71.65000153,71.75,69.37999725,71.81999969,72.66999817,74.52999878,...,...,...,...,...
818,Egypt,...,...,...,...,...,98,...,...,...,...,...,98,...,...
233,Estonia,72,72,72,74,80,80,82,82,82,82,82,83,83,83
246,Finland,...,...,...,...,...,...,...,91,92,...,94,...,...,...
250,France,...,...,...,...,99,...,99,99,99,99,...,...,...,...
254,French Guiana,...,...,...,...,...,...,...,...,68,...,...,...,...,...
270,Gambia,50,50,...,...,...,...,...,...,...,...,...,...,...,...
268,Georgia,...,...,...,...,70.40000153,72.30000305,74.30000305,74.90000153,75,...,...,58,61,66
276,Germany,99,...,...,99,...,...,99,99,99,99,99,99,99,...
300,Greece,90,91,92,94,...,...,...,...,...,...,...,...,...,...
312,Guadeloupe,...,...,...,...,...,...,...,...,76,...,...,...,...,...
320,Guatemala,...,...,...,...,...,...,...,74.90000153,...,...,...,...,...,...
324,Guinea,...,...,...,...,...,...,...,...,...,...,53.70000076,50,48,...
348,Hungary,100,100,100,100,100,100,100,100,100,100,100,100,100,100
352,Iceland,95,95,...,...,...,...,95,95,95,95,95,...,...,...
364,Iran (Islamic Republic of),91.04000092,91.34999847,91.90000153,92.02999878,92.15000153,92.20999908,92.33000183,92.58000183,92.83000183,93.72000122,93.25,94.54000092,94.66999817,95.22000122
368,Iraq,...,73.40000153,...,...,...,...,78.69999695,84,85,87,88,86.80000305,...,...
372,Ireland,...,83,...,85,...,...,...,...,...,...,...,...,...,...
388,Jamaica,...,70,...,...,...,...,...,80,...,...,...,...,...,...
400,Jordan,...,...,...,...,...,...,97.69999695,...,...,96.69999695,96.69999695,...,...,...
398,Kazakhstan,76.40000153,77.40000153,78.69999695,79.30000305,81.80000305,82,82.5,87.69999695,87.69999695,89.59999847,90.40000153,90.90000153,91.40000153,92
414,Kuwait,100,100,100,100,100,100,100,100,100,100,100,100,...,...
422,Lebanon,...,75.59999847,...,...,...,...,...,...,...,...,...,...,...,...
440,Lithuania,76,...,...,...,...,...,74,75,76,78,79,80,81,82
442,Luxembourg,100,100,100,100,100,100,100,100,100,100,100,100,...,...
458,Malaysia,...,...,...,90.5338974,91.84999847,92.9063797,94.19999695,94.40000153,94.69999695,95.09999847,95.30000305,95.5,95.30000305,95.5
466,Mali,63.79999924,66.09999847,67.40000153,63.40000153,71.69999695,73.09999847,64.5,64.40000153,63.5,63.59999847,63.79999924,65.30000305,66.90000153,68
470,Malta,100,100,100,100,100,100,100,100,100,100,100,100,100,100
474,Martinique,...,...,...,...,...,...,...,...,100,...,...,...,...,...
480,Mauritius,99,99,99,99.5,99.5,99.5,99.5,99.69999695,99.69999695,99.69999695,99.69999695,99.69999695,99.69999695,99.69999695
492,Monaco,100,100,100,100,100,100,100,100,100,100,100,100,100,100
504,Morocco,57.90000153,70.90000153,71.90000153,73.40000153,76.30000305,76.5,77.5,79.5,80.19999695,81.5,83,...,...,...
528,Netherlands,100,100,100,100,100,100,100,100,100,100,100,100,100,...
540,New Caledonia,...,...,...,...,...,90.69999695,...,...,...,...,95,...,...,...
566,Nigeria,...,...,...,...,...,...,56,...,...,...,...,...,...,...
807,North Macedonia,94,94,94,94,94,94,94,94,95,95,95,...,...,...
578,Norway,89,90,90,90,90,89,88,89,89,89,89,89,89,89
591,Panama,82,83,84,88.40000153,89,91,67.19999695,70,71.90000153,73.59999847,75.19999695,77.5,77.69999695,...
600,Paraguay,57.90000153,60.59999847,65.5,69.09999847,68.90000153,73.59999847,75.19999695,74.80000305,76.90000153,79.19999695,81.09999847,81.90000153,80.59999847,80.90000153
604,Peru,70.46928406,70.09999847,71.59999847,72,72.40000153,74.09999847,76.19999695,76.80000305,82.30000305,86.09999847,87.59999847,88.19999695,89.19999695,89.40000153
608,Philippines,80.19999695,...,...,...,...,...,...,...,...,...,...,...,...,...
616,Poland,86,86,86,87,87,87,88,88,88,88,92,92,92,92
620,Portugal,...,92,91,92,94,97,...,...,...,...,...,...,...,93
634,Qatar,100,100,100,100,100,100,100,100,100,100,100,100,...,...
498,Republic of Moldova,...,...,...,...,...,...,...,...,42.09999847,44.40000153,45.90000153,51.20000076,53.70000076,54.20000076
642,Romania,...,...,...,49,53,55,56,56,60,61,62,64,65,68
643,Russian Federation,...,...,...,...,...,...,79.19999695,...,...,...,...,...,...,...
646,Rwanda,...,70.30000305,...,...,...,...,74.19999695,...,...,...,...,...,...,...
882,Samoa,...,...,...,...,...,...,...,...,95,95,96,...,...,...
682,Saudi Arabia,96,96,96,96,96,96,96,97,98,98,98,98,...,...
686,Senegal,...,...,...,...,...,...,...,...,...,45.88000107,46.20000076,46.77000046,47.72999954,48.56000137
688,Serbia,69.87000275,71.13999939,72.41999817,73.3690033,77.27400208,77.83899689,77.66300201,78.24500275,80.14700317,81.94400024,83.68099976,82.87999725,...,...
702,Singapore,100,100,100,100,100,100,100,100,100,100,100,100,...,...
703,Slovakia,85,85,86,87,86,86,87,87,87,87,88,88,89,89
710,South Africa,77.90000153,81.09999847,83.09999847,85.80000305,88.40000153,90.59999847,92.69999695,93.5,93.80000305,...,...,...,...,...
724,Spain,100,100,100,100,100,...,100,100,100,100,100,100,100,...
275,State of Palestine,97.90000153,95.90000153,...,...,94.09999847,94.09999847,...,93.80000305,96.59999847,97.5,...,94.90000153,...,...
729,Sudan,...,...,58.70000076,...,54,59,60,60.5,...,...,...,...,...,...
740,Suriname,66.73999786,...,...,...,...,...,...,...,67.84999847,...,...,...,...,...
752,Sweden,...,85,85,85,...,...,86,86,86,87,87,88,...,...
756,Switzerland,...,...,...,...,...,...,...,...,99,...,...,...,...,...
780,Trinidad and Tobago,...,...,...,...,...,...,...,...,...,...,...,...,96.90000153,...
788,Tunisia,95.59999847,96.09999847,96.69999695,97.30000305,97.40000153,97.59999847,97.80000305,97.90000153,97.30000305,97.5,97.5,97.59999847,...,...
792,Turkey,78,80,82,82,99,98,98,...,98,...,97,...,98,...
834,United Republic of Tanzania,54.90000153,...,...,...,55.40000153,...,...,...,...,55.59999847,...,...,...,...
860,Uzbekistan,82.19999695,82.59999847,82.90000153,82.19999695,81.80000305,82.5,82.5,82.69999695,82.69999695,82.59999847,82.30000305,81.40000153,...,...
862,Venezuela (Bolivarian Republic of),89.30000305,90,90.90000153,91.59999847,94,95,...,...,...,...,...,...,...,...
704,Viet Nam,19.62000084,...,23.96999931,...,26.81999969,...,29.35000038,...,31.96999931,...,...,...,...,...
887,Yemen,16.70000076,16.89999962,17,18,18.20000076,18.20000076,18.60000038,18.60000038,18.5,18.60000038,...,...,...,...
