CountryID,Country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
756,Switzerland,...,97,...,...,...,...,99,...,...,98,...,...,...,...
780,Trinidad and Tobago,30,20,25.20000076,25.20000076,...,...,...,...,...,...,...,...,25.20000076,...
788,Tunisia,52.59999847,53.90000153,54.66999817,55.25999832,55.93000031,56.88999939,57.38999939,...,...,...,58.25,...,...,...
792,Turkey,68,69,72,71,73,73,79,...,84,...,87,...,90,...
800,Uganda,8,8,7,6,6,6,...,...,...,...,...,...,...,...
784,United Arab Emirates,...,...,...,78.30000305,...,...,...,...,...,...,...,...,...,93.90000153
826,United Kingdom of Great Britain and Northern Ireland,...,...,...,...,97,97,97,...,...,...,...,...,...,...
834,United Republic of Tanzania,...,...,...,...,...,...,...,...,...,...,...,...,20,...
840,United States of America,75,...,...,...,74,...,...,...,76,...,...,...,...,...
860,Uzbekistan,30.60000038,31,31.29999924,31.5,33.09999847,35.09999847,36.90000153,37.79999924,37.59999847,37.79999924,37.79999924,36.5,...,...
862,Venezuela (Bolivarian Republic of),75.90000153,81.19999695,82.59999847,83.30000305,85.5,86,...,...,...,...,...,...,...,...
887,Yemen,27.20000076,29.60000038,31,33.20000076,34.90000153,34.70000076,35.79999924,36,37.09999847,37.09999847,...,...,...,...
716,Zimbabwe,...,...,...,...,...,...,...,...,73.90374756,76.80000305,83.19999695,81.63300323,78.1028595,79.1999054
